# data for fftturbine.C

-4.9668 0.8
-4.96672 0.88
-4.96664 0.92
-4.96656 0.96
-4.96648 1
-4.9664 1.08
-4.96632 1.16
-4.96624 1.2
-4.96616 1.2
-4.96608 1.24
-4.966 1.28
-4.96592 1.32
-4.96584 1.36
-4.96576 1.36
-4.96568 1.4
-4.9656 1.4
-4.96552 1.44
-4.96544 1.44
-4.96536 1.44
-4.96528 1.44
-4.9652 1.44
-4.96512 1.44
-4.96504 1.44
-4.96496 1.44
-4.96488 1.4
-4.9648 1.4
-4.96472 1.36
-4.96464 1.32
-4.96456 1.28
-4.96448 1.24
-4.9644 1.2
-4.96432 1.16
-4.96424 1.12
-4.96416 1.08
-4.96408 1.04
-4.964 1
-4.96392 0.92
-4.96384 0.88
-4.96376 0.8
-4.96368 0.76
-4.9636 0.68
-4.96352 0.64
-4.96344 0.56
-4.96336 0.52
-4.96328 0.48
-4.9632 0.4
-4.96312 0.32
-4.96304 0.24
-4.96296 0.2
-4.96288 0.12
-4.9628 0.08
-4.96272 8.9407e-10
-4.96264 -0.08
-4.96256 -0.12
-4.96248 -0.2
-4.9624 -0.28
-4.96232 -0.32
-4.96224 -0.4
-4.96216 -0.48
-4.96208 -0.52
-4.962 -0.6
-4.96192 -0.68
-4.96184 -0.72
-4.96176 -0.8
-4.96168 -0.88
-4.9616 -0.92
-4.96152 -1
-4.96144 -1.08
-4.96136 -1.12
-4.96128 -1.16
-4.9612 -1.24
-4.96112 -1.28
-4.96104 -1.32
-4.96096 -1.36
-4.96088 -1.4
-4.9608 -1.44
-4.96072 -1.44
-4.96064 -1.52
-4.96056 -1.52
-4.96048 -1.52
-4.9604 -1.56
-4.96032 -1.52
-4.96024 -1.56
-4.96016 -1.56
-4.96008 -1.52
-4.96 -1.52
-4.95992 -1.52
-4.95984 -1.48
-4.95976 -1.48
-4.95968 -1.4
-4.9596 -1.4
-4.95952 -1.36
-4.95944 -1.32
-4.95936 -1.28
-4.95928 -1.24
-4.9592 -1.2
-4.95912 -1.16
-4.95904 -1.08
-4.95896 -1.04
-4.95888 -0.96
-4.9588 -0.92
-4.95872 -0.84
-4.95864 -0.8
-4.95856 -0.72
-4.95848 -0.64
-4.9584 -0.6
-4.95832 -0.56
-4.95824 -0.48
-4.95816 -0.4
-4.95808 -0.32
-4.958 -0.28
-4.95792 -0.2
-4.95784 -0.12
-4.95776 -0.04
-4.95768 8.9407e-10
-4.9576 0.08
-4.95752 0.16
-4.95744 0.24
-4.95736 0.28
-4.95728 0.36
-4.9572 0.44
-4.95712 0.52
-4.95704 0.56
-4.95696 0.64
-4.95688 0.72
-4.9568 0.8
-4.95672 0.88
-4.95664 0.92
-4.95656 1
-4.95648 1.04
-4.9564 1.16
-4.95632 1.2
-4.95624 1.24
-4.95616 1.32
-4.95608 1.4
-4.956 1.4
-4.95592 1.48
-4.95584 1.52
-4.95576 1.56
-4.95568 1.56
-4.9556 1.6
-4.95552 1.64
-4.95544 1.6
-4.95536 1.64
-4.95528 1.64
-4.9552 1.64
-4.95512 1.64
-4.95504 1.64
-4.95496 1.6
-4.95488 1.6
-4.9548 1.56
-4.95472 1.56
-4.95464 1.52
-4.95456 1.48
-4.95448 1.44
-4.9544 1.4
-4.95432 1.32
-4.95424 1.28
-4.95416 1.24
-4.95408 1.16
-4.954 1.12
-4.95392 1.04
-4.95384 1
-4.95376 0.92
-4.95368 0.88
-4.9536 0.8
-4.95352 0.76
-4.95344 0.68
-4.95336 0.6
-4.95328 0.56
-4.9532 0.48
-4.95312 0.4
-4.95304 0.32
-4.95296 0.24
-4.95288 0.2
-4.9528 0.12
-4.95272 0.04
-4.95264 8.9407e-10
-4.95256 -0.08
-4.95248 -0.16
-4.9524 -0.2
-4.95232 -0.28
-4.95224 -0.36
-4.95216 -0.44
-4.95208 -0.48
-4.952 -0.56
-4.95192 -0.64
-4.95184 -0.72
-4.95176 -0.76
-4.95168 -0.84
-4.9516 -0.92
-4.95152 -0.96
-4.95144 -1.04
-4.95136 -1.12
-4.95128 -1.16
-4.9512 -1.24
-4.95112 -1.24
-4.95104 -1.32
-4.95096 -1.36
-4.95088 -1.4
-4.9508 -1.44
-4.95072 -1.48
-4.95064 -1.52
-4.95056 -1.52
-4.95048 -1.56
-4.9504 -1.56
-4.95032 -1.56
-4.95024 -1.6
-4.95016 -1.56
-4.95008 -1.56
-4.95 -1.56
-4.94992 -1.52
-4.94984 -1.48
-4.94976 -1.48
-4.94968 -1.4
-4.9496 -1.4
-4.94952 -1.32
-4.94944 -1.32
-4.94936 -1.28
-4.94928 -1.24
-4.9492 -1.16
-4.94912 -1.12
-4.94904 -1.08
-4.94896 -1
-4.94888 -0.96
-4.9488 -0.88
-4.94872 -0.84
-4.94864 -0.76
-4.94856 -0.68
-4.94848 -0.68
-4.9484 -0.6
-4.94832 -0.52
-4.94824 -0.44
-4.94816 -0.4
-4.94808 -0.32
-4.948 -0.24
-4.94792 -0.2
-4.94784 -0.16
-4.94776 -0.08
-4.94768 8.9407e-10
-4.9476 0.04
-4.94752 0.12
-4.94744 0.2
-4.94736 0.24
-4.94728 0.32
-4.9472 0.36
-4.94712 0.44
-4.94704 0.48
-4.94696 0.56
-4.94688 0.64
-4.9468 0.68
-4.94672 0.76
-4.94664 0.8
-4.94656 0.88
-4.94648 0.96
-4.9464 1
-4.94632 1.04
-4.94624 1.12
-4.94616 1.16
-4.94608 1.2
-4.946 1.24
-4.94592 1.32
-4.94584 1.36
-4.94576 1.36
-4.94568 1.4
-4.9456 1.44
-4.94552 1.44
-4.94544 1.48
-4.94536 1.48
-4.94528 1.48
-4.9452 1.48
-4.94512 1.48
-4.94504 1.44
-4.94496 1.44
-4.94488 1.4
-4.9448 1.36
-4.94472 1.36
-4.94464 1.32
-4.94456 1.28
-4.94448 1.24
-4.9444 1.16
-4.94432 1.16
-4.94424 1.12
-4.94416 1.04
-4.94408 1
-4.944 0.96
-4.94392 0.92
-4.94384 0.84
-4.94376 0.84
-4.94368 0.76
-4.9436 0.72
-4.94352 0.64
-4.94344 0.6
-4.94336 0.52
-4.94328 0.48
-4.9432 0.44
-4.94312 0.36
-4.94304 0.32
-4.94296 0.24
-4.94288 0.16
-4.9428 0.12
-4.94272 0.08
-4.94264 8.9407e-10
-4.94256 -0.04
-4.94248 -0.12
-4.9424 -0.16
-4.94232 -0.2
-4.94224 -0.28
-4.94216 -0.36
-4.94208 -0.4
-4.942 -0.44
-4.94192 -0.48
-4.94184 -0.56
-4.94176 -0.6
-4.94168 -0.64
-4.9416 -0.72
-4.94152 -0.76
-4.94144 -0.84
-4.94136 -0.88
-4.94128 -0.96
-4.9412 -0.96
-4.94112 -1.04
-4.94104 -1.08
-4.94096 -1.12
-4.94088 -1.16
-4.9408 -1.2
-4.94072 -1.24
-4.94064 -1.28
-4.94056 -1.28
-4.94048 -1.32
-4.9404 -1.32
-4.94032 -1.32
-4.94024 -1.32
-4.94016 -1.32
-4.94008 -1.32
-4.94 -1.28
-4.93992 -1.28
-4.93984 -1.28
-4.93976 -1.24
-4.93968 -1.24
-4.9396 -1.2
-4.93952 -1.16
-4.93944 -1.12
-4.93936 -1.08
-4.93928 -1.04
-4.9392 -1
-4.93912 -0.96
-4.93904 -0.92
-4.93896 -0.88
-4.93888 -0.8
-4.9388 -0.8
-4.93872 -0.72
-4.93864 -0.68
-4.93856 -0.64
-4.93848 -0.56
-4.9384 -0.52
-4.93832 -0.48
-4.93824 -0.44
-4.93816 -0.36
-4.93808 -0.32
-4.938 -0.28
-4.93792 -0.2
-4.93784 -0.16
-4.93776 -0.12
-4.93768 -0.08
-4.9376 8.9407e-10
-4.93752 0.04
-4.93744 0.12
-4.93736 0.16
-4.93728 0.24
-4.9372 0.28
-4.93712 0.32
-4.93704 0.36
-4.93696 0.44
-4.93688 0.52
-4.9368 0.52
-4.93672 0.6
-4.93664 0.64
-4.93656 0.72
-4.93648 0.76
-4.9364 0.8
-4.93632 0.84
-4.93624 0.88
-4.93616 0.92
-4.93608 1
-4.936 1
-4.93592 1.04
-4.93584 1.12
-4.93576 1.12
-4.93568 1.16
-4.9356 1.2
-4.93552 1.2
-4.93544 1.28
-4.93536 1.28
-4.93528 1.24
-4.9352 1.28
-4.93512 1.28
-4.93504 1.28
-4.93496 1.24
-4.93488 1.2
-4.9348 1.2
-4.93472 1.16
-4.93464 1.16
-4.93456 1.12
-4.93448 1.08
-4.9344 1.04
-4.93432 1
-4.93424 0.96
-4.93416 0.92
-4.93408 0.88
-4.934 0.84
-4.93392 0.84
-4.93384 0.76
-4.93376 0.72
-4.93368 0.68
-4.9336 0.64
-4.93352 0.56
-4.93344 0.52
-4.93336 0.48
-4.93328 0.4
-4.9332 0.4
-4.93312 0.32
-4.93304 0.28
-4.93296 0.2
-4.93288 0.16
-4.9328 0.12
-4.93272 0.04
-4.93264 8.9407e-10
-4.93256 8.9407e-10
-4.93248 -0.08
-4.9324 -0.16
-4.93232 -0.2
-4.93224 -0.24
-4.93216 -0.28
-4.93208 -0.36
-4.932 -0.4
-4.93192 -0.44
-4.93184 -0.48
-4.93176 -0.52
-4.93168 -0.6
-4.9316 -0.64
-4.93152 -0.68
-4.93144 -0.72
-4.93136 -0.76
-4.93128 -0.8
-4.9312 -0.84
-4.93112 -0.88
-4.93104 -0.96
-4.93096 -0.96
-4.93088 -1.04
-4.9308 -1.04
-4.93072 -1.04
-4.93064 -1.08
-4.93056 -1.12
-4.93048 -1.12
-4.9304 -1.12
-4.93032 -1.16
-4.93024 -1.16
-4.93016 -1.16
-4.93008 -1.12
-4.93 -1.16
-4.92992 -1.12
-4.92984 -1.08
-4.92976 -1.08
-4.92968 -1.04
-4.9296 -1.04
-4.92952 -0.96
-4.92944 -0.96
-4.92936 -0.96
-4.92928 -0.88
-4.9292 -0.84
-4.92912 -0.8
-4.92904 -0.76
-4.92896 -0.72
-4.92888 -0.68
-4.9288 -0.6
-4.92872 -0.56
-4.92864 -0.56
-4.92856 -0.48
-4.92848 -0.44
-4.9284 -0.4
-4.92832 -0.36
-4.92824 -0.28
-4.92816 -0.24
-4.92808 -0.2
-4.928 -0.16
-4.92792 -0.12
-4.92784 -0.04
-4.92776 8.9407e-10
-4.92768 0.04
-4.9276 0.08
-4.92752 0.12
-4.92744 0.16
-4.92736 0.2
-4.92728 0.28
-4.9272 0.32
-4.92712 0.36
-4.92704 0.4
-4.92696 0.44
-4.92688 0.52
-4.9268 0.52
-4.92672 0.56
-4.92664 0.6
-4.92656 0.64
-4.92648 0.72
-4.9264 0.72
-4.92632 0.76
-4.92624 0.8
-4.92616 0.84
-4.92608 0.88
-4.926 0.92
-4.92592 0.92
-4.92584 0.96
-4.92576 1
-4.92568 1.04
-4.9256 1.04
-4.92552 1.04
-4.92544 1.04
-4.92536 1.04
-4.92528 1.08
-4.9252 1.04
-4.92512 1.04
-4.92504 1.04
-4.92496 1.04
-4.92488 1
-4.9248 1
-4.92472 0.96
-4.92464 0.96
-4.92456 0.92
-4.92448 0.92
-4.9244 0.88
-4.92432 0.84
-4.92424 0.8
-4.92416 0.76
-4.92408 0.72
-4.924 0.68
-4.92392 0.64
-4.92384 0.64
-4.92376 0.56
-4.92368 0.52
-4.9236 0.48
-4.92352 0.44
-4.92344 0.4
-4.92336 0.36
-4.92328 0.32
-4.9232 0.24
-4.92312 0.24
-4.92304 0.2
-4.92296 0.16
-4.92288 0.12
-4.9228 0.08
-4.92272 8.9407e-10
-4.92264 8.9407e-10
-4.92256 -0.04
-4.92248 -0.08
-4.9224 -0.12
-4.92232 -0.16
-4.92224 -0.2
-4.92216 -0.24
-4.92208 -0.28
-4.922 -0.32
-4.92192 -0.36
-4.92184 -0.4
-4.92176 -0.4
-4.92168 -0.44
-4.9216 -0.48
-4.92152 -0.52
-4.92144 -0.56
-4.92136 -0.6
-4.92128 -0.6
-4.9212 -0.6
-4.92112 -0.68
-4.92104 -0.72
-4.92096 -0.76
-4.92088 -0.76
-4.9208 -0.8
-4.92072 -0.8
-4.92064 -0.84
-4.92056 -0.84
-4.92048 -0.88
-4.9204 -0.88
-4.92032 -0.88
-4.92024 -0.92
-4.92016 -0.92
-4.92008 -0.92
-4.92 -0.88
-4.91992 -0.88
-4.91984 -0.88
-4.91976 -0.88
-4.91968 -0.88
-4.9196 -0.84
-4.91952 -0.84
-4.91944 -0.84
-4.91936 -0.8
-4.91928 -0.76
-4.9192 -0.76
-4.91912 -0.72
-4.91904 -0.68
-4.91896 -0.64
-4.91888 -0.6
-4.9188 -0.6
-4.91872 -0.56
-4.91864 -0.52
-4.91856 -0.48
-4.91848 -0.44
-4.9184 -0.44
-4.91832 -0.4
-4.91824 -0.36
-4.91816 -0.32
-4.91808 -0.32
-4.918 -0.28
-4.91792 -0.24
-4.91784 -0.2
-4.91776 -0.16
-4.91768 -0.16
-4.9176 -0.12
-4.91752 -0.08
-4.91744 -0.04
-4.91736 8.9407e-10
-4.91728 0.04
-4.9172 0.04
-4.91712 0.08
-4.91704 0.12
-4.91696 0.16
-4.91688 0.16
-4.9168 0.24
-4.91672 0.24
-4.91664 0.28
-4.91656 0.32
-4.91648 0.36
-4.9164 0.36
-4.91632 0.4
-4.91624 0.44
-4.91616 0.44
-4.91608 0.48
-4.916 0.52
-4.91592 0.52
-4.91584 0.6
-4.91576 0.64
-4.91568 0.68
-4.9156 0.68
-4.91552 0.72
-4.91544 0.72
-4.91536 0.76
-4.91528 0.76
-4.9152 0.8
-4.91512 0.8
-4.91504 0.8
-4.91496 0.8
-4.91488 0.84
-4.9148 0.84
-4.91472 0.8
-4.91464 0.84
-4.91456 0.84
-4.91448 0.84
-4.9144 0.8
-4.91432 0.8
-4.91424 0.8
-4.91416 0.76
-4.91408 0.76
-4.914 0.72
-4.91392 0.72
-4.91384 0.68
-4.91376 0.68
-4.91368 0.64
-4.9136 0.6
-4.91352 0.56
-4.91344 0.56
-4.91336 0.52
-4.91328 0.52
-4.9132 0.52
-4.91312 0.48
-4.91304 0.44
-4.91296 0.4
-4.91288 0.36
-4.9128 0.36
-4.91272 0.32
-4.91264 0.32
-4.91256 0.28
-4.91248 0.24
-4.9124 0.24
-4.91232 0.16
-4.91224 0.16
-4.91216 0.16
-4.91208 0.12
-4.912 0.08
-4.91192 0.04
-4.91184 0.04
-4.91176 8.9407e-10
-4.91168 -0.04
-4.9116 -0.04
-4.91152 -0.12
-4.91144 -0.12
-4.91136 -0.16
-4.91128 -0.2
-4.9112 -0.2
-4.91112 -0.24
-4.91104 -0.32
-4.91096 -0.32
-4.91088 -0.4
-4.9108 -0.4
-4.91072 -0.44
-4.91064 -0.48
-4.91056 -0.52
-4.91048 -0.56
-4.9104 -0.6
-4.91032 -0.6
-4.91024 -0.64
-4.91016 -0.64
-4.91008 -0.68
-4.91 -0.68
-4.90992 -0.68
-4.90984 -0.72
-4.90976 -0.72
-4.90968 -0.72
-4.9096 -0.72
-4.90952 -0.72
-4.90944 -0.76
-4.90936 -0.72
-4.90928 -0.72
-4.9092 -0.76
-4.90912 -0.72
-4.90904 -0.72
-4.90896 -0.72
-4.90888 -0.72
-4.9088 -0.68
-4.90872 -0.68
-4.90864 -0.64
-4.90856 -0.64
-4.90848 -0.6
-4.9084 -0.6
-4.90832 -0.6
-4.90824 -0.56
-4.90816 -0.52
-4.90808 -0.52
-4.908 -0.48
-4.90792 -0.48
-4.90784 -0.44
-4.90776 -0.4
-4.90768 -0.4
-4.9076 -0.36
-4.90752 -0.32
-4.90744 -0.32
-4.90736 -0.28
-4.90728 -0.24
-4.9072 -0.2
-4.90712 -0.2
-4.90704 -0.16
-4.90696 -0.12
-4.90688 -0.12
-4.9068 -0.04
-4.90672 -0.08
-4.90664 -0.04
-4.90656 8.9407e-10
-4.90648 8.9407e-10
-4.9064 0.08
-4.90632 0.12
-4.90624 0.16
-4.90616 0.16
-4.90608 0.2
-4.906 0.24
-4.90592 0.24
-4.90584 0.32
-4.90576 0.36
-4.90568 0.4
-4.9056 0.44
-4.90552 0.48
-4.90544 0.52
-4.90536 0.52
-4.90528 0.6
-4.9052 0.6
-4.90512 0.64
-4.90504 0.68
-4.90496 0.64
-4.90488 0.68
-4.9048 0.72
-4.90472 0.68
-4.90464 0.72
-4.90456 0.76
-4.90448 0.72
-4.9044 0.76
-4.90432 0.76
-4.90424 0.76
-4.90416 0.76
-4.90408 0.72
-4.904 0.72
-4.90392 0.72
-4.90384 0.72
-4.90376 0.72
-4.90368 0.68
-4.9036 0.68
-4.90352 0.68
-4.90344 0.68
-4.90336 0.64
-4.90328 0.6
-4.9032 0.6
-4.90312 0.56
-4.90304 0.52
-4.90296 0.52
-4.90288 0.48
-4.9028 0.48
-4.90272 0.44
-4.90264 0.36
-4.90256 0.36
-4.90248 0.32
-4.9024 0.32
-4.90232 0.24
-4.90224 0.24
-4.90216 0.2
-4.90208 0.16
-4.902 0.16
-4.90192 0.12
-4.90184 0.08
-4.90176 0.08
-4.90168 0.04
-4.9016 8.9407e-10
-4.90152 -0.04
-4.90144 -0.04
-4.90136 -0.08
-4.90128 -0.12
-4.9012 -0.16
-4.90112 -0.16
-4.90104 -0.2
-4.90096 -0.24
-4.90088 -0.32
-4.9008 -0.32
-4.90072 -0.36
-4.90064 -0.36
-4.90056 -0.44
-4.90048 -0.48
-4.9004 -0.48
-4.90032 -0.52
-4.90024 -0.56
-4.90016 -0.6
-4.90008 -0.64
-4.9 -0.64
-4.89992 -0.64
-4.89984 -0.68
-4.89976 -0.72
-4.89968 -0.72
-4.8996 -0.72
-4.89952 -0.68
-4.89944 -0.72
-4.89936 -0.76
-4.89928 -0.76
-4.8992 -0.76
-4.89912 -0.76
-4.89904 -0.72
-4.89896 -0.72
-4.89888 -0.76
-4.8988 -0.72
-4.89872 -0.72
-4.89864 -0.72
-4.89856 -0.68
-4.89848 -0.64
-4.8984 -0.64
-4.89832 -0.64
-4.89824 -0.6
-4.89816 -0.6
-4.89808 -0.56
-4.898 -0.56
-4.89792 -0.52
-4.89784 -0.48
-4.89776 -0.44
-4.89768 -0.44
-4.8976 -0.4
-4.89752 -0.36
-4.89744 -0.32
-4.89736 -0.32
-4.89728 -0.28
-4.8972 -0.24
-4.89712 -0.2
-4.89704 -0.16
-4.89696 -0.12
-4.89688 -0.12
-4.8968 -0.08
-4.89672 -0.04
-4.89664 -0.04
-4.89656 8.9407e-10
-4.89648 8.9407e-10
-4.8964 0.04
-4.89632 0.08
-4.89624 0.08
-4.89616 0.16
-4.89608 0.16
-4.896 0.16
-4.89592 0.24
-4.89584 0.28
-4.89576 0.32
-4.89568 0.36
-4.8956 0.36
-4.89552 0.44
-4.89544 0.44
-4.89536 0.48
-4.89528 0.52
-4.8952 0.52
-4.89512 0.6
-4.89504 0.6
-4.89496 0.64
-4.89488 0.64
-4.8948 0.68
-4.89472 0.68
-4.89464 0.72
-4.89456 0.76
-4.89448 0.76
-4.8944 0.76
-4.89432 0.76
-4.89424 0.76
-4.89416 0.8
-4.89408 0.8
-4.894 0.8
-4.89392 0.8
-4.89384 0.8
-4.89376 0.8
-4.89368 0.8
-4.8936 0.8
-4.89352 0.8
-4.89344 0.8
-4.89336 0.76
-4.89328 0.76
-4.8932 0.76
-4.89312 0.72
-4.89304 0.72
-4.89296 0.68
-4.89288 0.68
-4.8928 0.68
-4.89272 0.64
-4.89264 0.6
-4.89256 0.56
-4.89248 0.56
-4.8924 0.52
-4.89232 0.48
-4.89224 0.44
-4.89216 0.4
-4.89208 0.36
-4.892 0.36
-4.89192 0.32
-4.89184 0.28
-4.89176 0.28
-4.89168 0.24
-4.8916 0.2
-4.89152 0.2
-4.89144 0.16
-4.89136 0.12
-4.89128 0.08
-4.8912 0.08
-4.89112 0.04
-4.89104 8.9407e-10
-4.89096 -0.04
-4.89088 -0.08
-4.8908 -0.08
-4.89072 -0.12
-4.89064 -0.16
-4.89056 -0.2
-4.89048 -0.24
-4.8904 -0.28
-4.89032 -0.32
-4.89024 -0.36
-4.89016 -0.4
-4.89008 -0.44
-4.89 -0.48
-4.88992 -0.48
-4.88984 -0.52
-4.88976 -0.56
-4.88968 -0.6
-4.8896 -0.6
-4.88952 -0.64
-4.88944 -0.68
-4.88936 -0.68
-4.88928 -0.72
-4.8892 -0.76
-4.88912 -0.76
-4.88904 -0.76
-4.88896 -0.8
-4.88888 -0.8
-4.8888 -0.8
-4.88872 -0.84
-4.88864 -0.84
-4.88856 -0.88
-4.88848 -0.84
-4.8884 -0.88
-4.88832 -0.88
-4.88824 -0.88
-4.88816 -0.84
-4.88808 -0.88
-4.888 -0.84
-4.88792 -0.84
-4.88784 -0.84
-4.88776 -0.84
-4.88768 -0.8
-4.8876 -0.8
-4.88752 -0.76
-4.88744 -0.76
-4.88736 -0.72
-4.88728 -0.72
-4.8872 -0.68
-4.88712 -0.64
-4.88704 -0.6
-4.88696 -0.6
-4.88688 -0.56
-4.8868 -0.52
-4.88672 -0.52
-4.88664 -0.48
-4.88656 -0.44
-4.88648 -0.4
-4.8864 -0.36
-4.88632 -0.36
-4.88624 -0.32
-4.88616 -0.28
-4.88608 -0.24
-4.886 -0.2
-4.88592 -0.16
-4.88584 -0.12
-4.88576 -0.12
-4.88568 -0.08
-4.8856 8.9407e-10
-4.88552 0.04
-4.88544 0.08
-4.88536 0.08
-4.88528 0.16
-4.8852 0.2
-4.88512 0.24
-4.88504 0.32
-4.88496 0.32
-4.88488 0.36
-4.8848 0.44
-4.88472 0.48
-4.88464 0.52
-4.88456 0.56
-4.88448 0.6
-4.8844 0.64
-4.88432 0.68
-4.88424 0.72
-4.88416 0.76
-4.88408 0.76
-4.884 0.8
-4.88392 0.84
-4.88384 0.84
-4.88376 0.88
-4.88368 0.88
-4.8836 0.92
-4.88352 0.92
-4.88344 0.96
-4.88336 0.96
-4.88328 1
-4.8832 1
-4.88312 1
-4.88304 1.04
-4.88296 1
-4.88288 1.04
-4.8828 1
-4.88272 1.04
-4.88264 1
-4.88256 1
-4.88248 1
-4.8824 0.96
-4.88232 0.96
-4.88224 0.92
-4.88216 0.92
-4.88208 0.92
-4.882 0.84
-4.88192 0.8
-4.88184 0.76
-4.88176 0.76
-4.88168 0.72
-4.8816 0.72
-4.88152 0.68
-4.88144 0.64
-4.88136 0.6
-4.88128 0.56
-4.8812 0.52
-4.88112 0.48
-4.88104 0.44
-4.88096 0.4
-4.88088 0.36
-4.8808 0.32
-4.88072 0.28
-4.88064 0.24
-4.88056 0.16
-4.88048 0.12
-4.8804 0.08
-4.88032 0.04
-4.88024 -0.04
-4.88016 -0.04
-4.88008 -0.12
-4.88 -0.12
-4.87992 -0.24
-4.87984 -0.24
-4.87976 -0.32
-4.87968 -0.36
-4.8796 -0.4
-4.87952 -0.44
-4.87944 -0.52
-4.87936 -0.56
-4.87928 -0.6
-4.8792 -0.64
-4.87912 -0.68
-4.87904 -0.72
-4.87896 -0.76
-4.87888 -0.84
-4.8788 -0.84
-4.87872 -0.92
-4.87864 -0.88
-4.87856 -0.96
-4.87848 -1
-4.8784 -1
-4.87832 -1.04
-4.87824 -1.04
-4.87816 -1.04
-4.87808 -1.08
-4.878 -1.12
-4.87792 -1.12
-4.87784 -1.12
